PoleNum,Latitude,Longitude,Ownership%,Owner1,Owner2,Owner3,Attachment#,"Renter Company","Start Date","Attachment Asset Type","Attachment Type","Attachment Method","Colashed to",Comment1,Comment2,"Pole Status","Attachment Status","Pole Mobile3","Valid Attachment","Data as of"
1374846,47.66765569273,-122.3862550912,50,SCL,CLINK,,3427690,"VERIZON BUSINESS",2021/04/27,JUATTACH,CABLE,DIRECT,,"App# 19-274",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372433,47.664361297071,-122.3484878212,50,SCL,CLINK,,3429430,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372435,47.664354617015,-122.348034983,50,SCL,CLINK,,3429431,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372436,47.664350784939,-122.3477716768,50,SCL,CLINK,,3429432,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1374849,47.668037687094,-122.386807696,50,SCL,CLINK,,3427692,"VERIZON BUSINESS",2021/04/27,JUATTACH,CABLE,DIRECT,,"App# 19-274",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1374850,47.668144323085,-122.3875158472,50,SCL,CLINK,,3427693,"VERIZON BUSINESS",2021/04/27,JUATTACH,CABLE,DIRECT,,"App# 19-274",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1374847,47.667944355871,-122.3866788687,50,SCL,CLINK,,3427691,"VERIZON BUSINESS",2021/04/27,JUATTACH,CABLE,DIRECT,,"App# 19-274",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1374905,47.666696827317,-122.3834068538,50,SCL,CLINK,,3427694,"VERIZON BUSINESS",2021/04/27,JUATTACH,CABLE,DIRECT,,"App# 19-274",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1373019,47.644788499289,-122.3556445073,50,SCL,CLINK,,3430479,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-085",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371511,47.597119294733,-122.3340428713,100,SCL,,,3429604,"VERIZON BUSINESS",2021/09/02,JUATTACH,CABLE,DIRECT,,"App# 21-098",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1371968,47.592866689195,-122.3343619306,33,SCL,CLINK,METRO,3425922,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371967,47.592570118014,-122.3343719934,100,SCL,,,3425921,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1373044,47.640580206001,-122.3556528891,50,SCL,CLINK,,3430481,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-085",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371969,47.593250580339,-122.3343625464,33,SCL,CLINK,METRO,3425923,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371970,47.593489296702,-122.3343636518,50,SCL,CLINK,,3425924,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372260,47.664361019874,-122.3538374005,50,SCL,CLINK,,3429429,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371528,47.592005954413,-122.3343394593,100,SCL,,,3425917,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1371527,47.592191210819,-122.3343578201,100,SCL,,,3425916,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1373062,47.640519168816,-122.3567970399,50,SCL,METRO,,3430493,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,OVERLASH,,"App# 20-085",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1372156,47.664355452715,-122.3490200072,100,SCL,,,3429424,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1373060,47.6412122686,-122.3567741024,50,SCL,METRO,,3430491,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-085",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1373061,47.640852971925,-122.3567955698,100,SCL,,,3430492,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,OVERLASH,,"App# 20-085",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1371530,47.591708196428,-122.334339723,50,SCL,METRO,,3425918,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371532,47.591403160011,-122.3343409363,50,SCL,METRO,,3425919,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1371533,47.591117184865,-122.3343446936,33,SCL,CLINK,METRO,3425920,"VERIZON BUSINESS",2021/01/27,JUATTACH,CABLE,DIRECT,,"App# 20-030",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1373010,47.643292480204,-122.3561863666,50,SCL,CLINK,,3430477,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-085",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1373011,47.643292961884,-122.3568095097,33,SCL,CLINK,METRO,3430478,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,DIRECT,,"App# 20-085",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372251,47.664361249943,-122.3519875021,100,SCL,,,3429425,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1373063,47.640174407161,-122.3567992715,50,SCL,METRO,,3430494,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,OVERLASH,,"App# 20-085",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1373049,47.639853328514,-122.3568030983,50,SCL,METRO,,3430486,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,OVERLASH,,"App# 20-085",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1373002,47.641496656643,-122.3570713282,100,SCL,,,3430473,"VERIZON BUSINESS",2021/11/10,JUATTACH,CABLE,OVERLASH,,"App# 20-085",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1372254,47.664362614587,-122.3526315187,50,SCL,CLINK,,3429426,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372099,47.6643606538,-122.3515491254,50,SCL,CLINK,,3429422,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372259,47.664360813266,-122.3535041766,50,SCL,CLINK,,3429428,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372258,47.664359031897,-122.353038138,50,SCL,CLINK,,3429427,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1372155,47.664357251968,-122.349321506,100,SCL,,,3429423,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1378983,47.664362632315,-122.3566523921,50,SCL,CLINK,,3429433,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1378991,47.664363081275,-122.3560397273,50,SCL,CLINK,,3429434,"VERIZON BUSINESS",2021/08/11,JUATTACH,CABLE,DIRECT,,"App# 20-136",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1378790,47.675623477107,-122.3659027877,100,SCL,,,3429483,"VERIZON BUSINESS",2021/09/30,JUATTACH,CABLE,DIRECT,,"App# 20-201",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1378794,47.674255154217,-122.3659707374,50,SCL,CLINK,,3429487,"VERIZON BUSINESS",2021/09/30,JUATTACH,CABLE,DIRECT,,"App# 20-201",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1378791,47.675293482401,-122.3659322935,100,SCL,,,3429484,"VERIZON BUSINESS",2021/09/30,JUATTACH,CABLE,DIRECT,,"App# 20-201",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1378792,47.674875736,-122.365942249,100,SCL,,,3429485,"VERIZON BUSINESS",2021/09/30,JUATTACH,CABLE,DIRECT,,"App# 20-201",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1378793,47.674594502485,-122.3659555432,50,SCL,CLINK,,3429486,"VERIZON BUSINESS",2021/09/30,JUATTACH,CABLE,DIRECT,,"App# 20-201",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1369096,47.705136040479,-122.3439358011,50,SCL,CLINK,,3429076,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1332002,47.705568624624,-122.3375407307,50,SCL,CLINK,,3429053,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1332001,47.70544815748,-122.3376772886,100,SCL,,,3429052,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1332107,47.705119077933,-122.3399370503,50,SCL,CLINK,,3429059,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1331726,47.535602578588,-122.2698655531,33,SCL,CLINK,METRO,3425260,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313962,47.580951622971,-122.3153879543,100,SCL,,,3429549,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1313961,47.580955596035,-122.3145566393,50,SCL,CLINK,,3429548,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1332306,47.70694186663,-122.3359972618,50,SCL,CLINK,,3429064,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1332323,47.707682109944,-122.3353882767,50,SCL,CLINK,,3429067,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1332321,47.707172966127,-122.3357878349,50,SCL,CLINK,,3429065,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1332322,47.707411046596,-122.3355848072,50,SCL,CLINK,,3429066,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1331728,47.535885325871,-122.2698999236,33,SCL,CLINK,METRO,3425261,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317544,47.589220788931,-122.3300875262,50,SCL,CLINK,,3425936,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317541,47.588876292837,-122.3300835232,50,SCL,CLINK,,3425935,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1315916,47.658146900947,-122.3207554988,50,SCL,CLINK,,3429085,"VERIZON BUSINESS",2021/07/21,JUATTACH,CABLE,DIRECT,,"App# 18-502",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1329338,47.666498103178,-122.3132182071,50,SCL,METRO,,3429350,"VERIZON BUSINESS",2021/07/13,JUATTACH,CABLE,DIRECT,,"App# 19-080",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1329444,47.66648146926,-122.3125142741,50,SCL,CLINK,,3429352,"VERIZON BUSINESS",2021/07/13,JUATTACH,CABLE,DIRECT,,"App# 19-080",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330039,47.702568725336,-122.3448228964,100,SCL,,,3429035,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1330040,47.702961778673,-122.3448285962,100,SCL,,,3429036,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1313957,47.580369887198,-122.314621283,50,SCL,CLINK,,3429546,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313958,47.580651232389,-122.3146199653,50,SCL,CLINK,,3429547,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313966,47.581817758626,-122.3154079853,50,SCL,CLINK,,3429552,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330436,47.704260179412,-122.3448460099,50,SCL,CLINK,,3429048,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313964,47.581225282892,-122.3153872324,50,SCL,CLINK,,3429550,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313965,47.581539804974,-122.3153860526,50,SCL,CLINK,,3429551,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330115,47.703290661298,-122.3448332297,50,SCL,CLINK,,3429037,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317540,47.588482194241,-122.3300831051,50,SCL,CLINK,,3425934,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330470,47.70463996587,-122.3448501296,100,SCL,,,3429050,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1330471,47.704969733212,-122.3448517782,50,SCL,CLINK,,3429051,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330211,47.700140122218,-122.3447962356,100,SCL,,,3429043,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1330212,47.700444587277,-122.3447975949,50,SCL,CLINK,,3429044,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330116,47.703533066382,-122.3448383284,50,SCL,CLINK,,3429038,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1330117,47.70368786368,-122.3448366782,100,SCL,,,3429039,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317545,47.589519742592,-122.3300828203,50,SCL,CLINK,,3425937,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1315917,47.657867674056,-122.3207562534,50,SCL,CLINK,,3429086,"VERIZON BUSINESS",2021/07/21,JUATTACH,CABLE,DIRECT,,"App# 18-502",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1313967,47.581812570342,-122.3153066843,100,SCL,,,3429553,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1313968,47.581845941537,-122.3156286009,100,SCL,,,3429554,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1330437,47.704024925218,-122.3448399038,50,SCL,CLINK,,3429049,"VERIZON BUSINESS",2021/09/27,JUATTACH,CABLE,DIRECT,,"App# 17-244",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1315913,47.658569213138,-122.3207469782,50,SCL,CLINK,,3429084,"VERIZON BUSINESS",2021/07/21,JUATTACH,CABLE,DIRECT,,"App# 18-502",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1315910,47.660185708241,-122.3207466715,50,SCL,CLINK,,3429082,"VERIZON BUSINESS",2021/07/21,JUATTACH,CABLE,DIRECT,,"App# 18-502",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1315911,47.660531248061,-122.3207468842,50,SCL,CLINK,,3429083,"VERIZON BUSINESS",2021/07/21,JUATTACH,CABLE,DIRECT,,"App# 18-502",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317530,47.586612207755,-122.3300896296,50,SCL,CLINK,,3425928,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1325377,47.537004231911,-122.2772045986,50,SCL,CLINK,,3425249,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317637,47.588110197225,-122.3288777735,50,SCL,CLINK,,3427830,"VERIZON BUSINESS",2021/04/22,JUATTACH,CABLE,DIRECT,,"App# 20-088",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1325378,47.53700300165,-122.2768492174,50,SCL,CLINK,,3425250,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317511,47.587903732643,-122.3212232657,50,SCL,CLINK,,3425943,"VERIZON BUSINESS",2021/02/19,JUATTACH,CABLE,DIRECT,,"App# 20-045",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317512,47.588128084278,-122.3212608852,50,SCL,CLINK,,3425944,"VERIZON BUSINESS",2021/02/19,JUATTACH,CABLE,DIRECT,,"App# 20-045",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317513,47.588293133118,-122.3212623597,100,SCL,,,3425945,"VERIZON BUSINESS",2021/02/19,JUATTACH,CABLE,DIRECT,,"App# 20-045",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317534,47.587902907956,-122.3300866523,50,SCL,CLINK,,3425932,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317531,47.586944841155,-122.3300874874,50,SCL,CLINK,,3425929,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317520,47.588491595925,-122.3215602615,100,SCL,,,3425947,"VERIZON BUSINESS",2021/02/19,JUATTACH,CABLE,DIRECT,,"App# 20-045",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317519,47.58891127732,-122.3218417924,100,SCL,,,3425946,"VERIZON BUSINESS",2021/02/19,JUATTACH,CABLE,DIRECT,,"App# 20-045",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317532,47.587263246208,-122.3300814654,50,SCL,CLINK,,3425930,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317533,47.587592982588,-122.3300835606,50,SCL,CLINK,,3425931,"VERIZON BUSINESS",2021/02/24,JUATTACH,CABLE,DIRECT,,"App# 20-044",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317641,47.588363390966,-122.3288696444,100,SCL,,,3427831,"VERIZON BUSINESS",2021/04/22,JUATTACH,CABLE,DIRECT,,"App# 20-088",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1315927,47.658860995557,-122.3207571432,50,SCL,CLINK,,3429087,"VERIZON BUSINESS",2021/07/21,JUATTACH,CABLE,DIRECT,,"App# 18-502",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1315251,47.575053474334,-122.3127645551,50,SCL,CLINK,,3427936,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1323047,47.536999053404,-122.2788905387,50,SCL,CLINK,,3425231,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1325281,47.536898895092,-122.2736160092,50,SCL,CLINK,,3425242,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1325282,47.536897132069,-122.2741374237,50,SCL,CLINK,,3425243,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1323046,47.537001682641,-122.2784606402,50,SCL,CLINK,,3425230,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1321958,47.619825958064,-122.3547482035,100,SCL,,,3425792,"VERIZON BUSINESS",2021/01/26,JUATTACH,CABLE,DIRECT,,"App# 19-186",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1321959,47.619826171698,-122.3542364654,100,SCL,,,3425793,"VERIZON BUSINESS",2021/01/26,JUATTACH,CABLE,DIRECT,,"App# 19-186",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1326279,47.559819722015,-122.3047823155,33,SCL,CLINK,METRO,3428018,"VERIZON BUSINESS",2021/05/11,JUATTACH,CABLE,DIRECT,,"App# 20-250",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1325284,47.536895555879,-122.2744609366,50,SCL,CLINK,,3425244,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1325285,47.536895010331,-122.2749140887,50,SCL,CLINK,,3425245,"VERIZON BUSINESS",2021/01/11,JUATTACH,CABLE,DIRECT,,"App# 16-737",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
